fecha,articulo,cantidad,transacciones,venta_pen,fuente_suministro,costo,lt
2023-07-07,ek001,2.0,1,25.65,ito koyama - direccion,16.46,6.0
2023-07-07,ehy008,2.0,1,25.35,ito koyama - direccion,18.14,6.0
2023-09-26,ety002,4.0,1,63.31,ito koyama - direccion,37.11,6.0
2023-08-25,thy018,2.0,1,40.79,ito koyama - direccion,25.18,6.0
2023-09-08,55310-1g010,4.0,1,174.44,ito koyama - amortiguadores,103.74,6.0
2024-11-09,55310-1g010,6.0,1,288.44,ito koyama - amortiguadores,168.18,6.0
2023-09-08,55360-25050,1.0,1,68.8,ito koyama - amortiguadores,40.88,6.0
2023-06-16,55360-25050,1.0,1,65.04,ito koyama - amortiguadores,43.26,6.0
2023-12-29,55360-25050,1.0,1,65.84,ito koyama - amortiguadores,40.88,6.0
2023-06-16,thy017,2.0,1,41.51,ito koyama - direccion,25.18,6.0
2023-08-25,thy017,2.0,1,40.79,ito koyama - direccion,25.18,6.0
2023-06-16,thy001,2.0,1,36.54,ito koyama - direccion,22.76,6.0
2023-09-08,624380211,4.0,1,183.76,ito koyama - amortiguadores,114.91,6.0
2023-11-17,55360-25050,1.0,1,67.86,ito koyama - amortiguadores,40.88,6.0
2023-07-31,n008,4.0,1,96.97,ito koyama - resortes,60.37,6.0
2024-07-24,n008,4.0,1,102.29,ito koyama - resortes,57.04,6.0
2024-06-10,t1185,2.0,1,49.39,ito koyama - trapecios,30.88,6.0
2023-11-17,t1106,2.0,1,143.22,ito koyama - trapecios,70.3,6.0
2023-07-07,ety002,4.0,1,61.21,ito koyama - direccion,37.11,6.0
2024-11-12,54650-1y200,2.0,1,167.91,ito koyama - amortiguadores,92.28,6.0
2024-03-08,54650-1y200,2.0,1,150.31,ito koyama - amortiguadores,84.79,6.0
2024-06-27,ety002,6.0,1,96.2,ito koyama - direccion,55.699998,6.0
2024-01-29,ety002,6.0,1,95.29,ito koyama - direccion,55.699998,6.0
2024-10-31,n006,2.0,1,69.14,ito koyama - resortes,37.92,6.0
2024-09-30,ehy006,1.0,1,11.98,ito koyama - direccion,8.18,6.0
2023-07-07,ehy006,2.0,1,25.03,ito koyama - direccion,16.36,6.0
2023-09-26,ehy006,2.0,1,25.88,ito koyama - direccion,16.36,6.0
2023-11-29,ehy006,4.0,1,51.24,ito koyama - direccion,32.72,6.0
2024-09-16,tjch02,2.0,1,28.7,ito koyama - tricetas,15.11,
2023-11-17,54650-24120,2.0,1,138.73,ito koyama - amortiguadores,83.57,6.0
2023-09-08,54650-24120,2.0,1,140.98,ito koyama - amortiguadores,83.57,6.0
2023-09-08,hy055,2.0,1,100.07,ito koyama - resortes,50.13,6.0
2023-09-06,hy047,2.0,1,176.66,ito koyama - resortes,83.97,6.0
2024-10-31,l002n,2.0,1,74.24,ito koyama - resortes,36.59,6.0
2023-07-07,rhy005,4.0,1,113.78,ito koyama - direccion,73.26,6.0
2023-08-31,rhy005,2.0,1,57.32,ito koyama - direccion,36.63,6.0
2023-09-06,rhy005,4.0,1,115.05,ito koyama - direccion,73.26,6.0
2023-09-06,hy039,2.0,1,195.5,ito koyama - resortes,95.04,6.0
2023-08-31,hy039,2.0,1,194.82,ito koyama - resortes,106.89,6.0
2023-07-07,ety001,4.0,1,61.21,ito koyama - direccion,37.11,6.0
2024-01-29,ety001,6.0,1,95.29,ito koyama - direccion,55.699998,6.0
2023-09-26,ety001,4.0,1,63.31,ito koyama - direccion,37.11,6.0
2024-06-27,ety001,4.0,1,64.13,ito koyama - direccion,37.13,6.0
2023-11-29,ek003,4.0,1,46.8,ito koyama - direccion,32.67,6.0
2023-09-06,ni-032,2.0,1,94.91,ito koyama - palieres,63.87,6.0
2023-08-31,ni-032,2.0,1,94.58,ito koyama - palieres,63.87,6.0
2024-01-29,hy-011,4.0,1,166.85,ito koyama - palieres,101.61,6.0
2024-06-27,hy-011,4.0,1,155.48,ito koyama - palieres,93.95,6.0
2023-07-07,hy-011,2.0,1,80.37,ito koyama - palieres,51.01,6.0
2023-08-31,asz001,4.0,1,55.14,ito koyama - direccion,39.21,6.0
2023-08-31,hy047,2.0,1,176.04,ito koyama - resortes,87.25,6.0
2023-08-31,asz001,2.0,1,27.57,ito koyama - direccion,19.6,6.0
2023-07-07,ahy009,2.0,1,24.73,ito koyama - direccion,17.57,6.0
2024-10-31,54650-24120,2.0,1,136.96,ito koyama - amortiguadores,82.42,6.0
2023-09-06,54650-b4000,2.0,1,142.69,ito koyama - amortiguadores,82.19,6.0
2023-09-06,tda003,2.0,1,33.01,ito koyama - direccion,23.38,6.0
2023-08-31,tda003,2.0,1,32.89,ito koyama - direccion,23.39,6.0
2024-07-24,t033,2.0,1,141.6,ito koyama - resortes,73.5,6.0
2023-08-25,hy049,2.0,1,109.14,ito koyama - resortes,54.44,6.0
2023-06-16,tto007,4.0,1,96.61,ito koyama - direccion,62.3,6.0
2024-02-06,t035,4.0,1,202.54,ito koyama - resortes,90.46,6.0
2023-07-18,hy049,2.0,1,107.35,ito koyama - resortes,53.61,6.0
2023-11-29,tda003,2.0,1,33.21,ito koyama - direccion,23.38,6.0
2024-10-31,54650-b4000,2.0,1,159.99,ito koyama - amortiguadores,88.23,6.0
2023-11-29,thy005,2.0,1,25.94,ito koyama - direccion,16.03,6.0
2023-09-06,thy017,2.0,1,41.17,ito koyama - direccion,25.18,6.0
2024-04-10,t1148,2.0,1,143.33,ito koyama - trapecios,83.09,6.0
2023-11-17,to-015,4.0,1,170.31,ito koyama - palieres,103.96,6.0
2023-09-08,t032,2.0,1,115.81,ito koyama - resortes,61.85,6.0
2024-09-16,t035,4.0,1,191.23,ito koyama - resortes,90.45,6.0
2023-07-18,t009,4.0,1,164.22,ito koyama - resortes,94.6,6.0
2024-04-10,t1147,2.0,1,137.08,ito koyama - trapecios,78.47,6.0
2023-09-06,55310-1g010,2.0,1,84.23,ito koyama - amortiguadores,51.87,6.0
2023-07-07,thy008,2.0,1,27.83,ito koyama - direccion,19.81,6.0
2023-08-31,thy018,2.0,1,40.4,ito koyama - direccion,25.18,6.0
2023-09-06,thy018,2.0,1,40.54,ito koyama - direccion,25.18,6.0
2024-03-21,t1200,1.0,1,102.93,ito koyama - trapecios,65.05,6.0
2024-02-06,t018,6.0,1,174.11,ito koyama - resortes,103.249998,6.0
2024-06-10,t018,2.0,1,55.25,ito koyama - resortes,34.42,6.0
2024-03-21,t018,4.0,1,109.99,ito koyama - resortes,68.83,6.0
2023-10-06,t027,4.0,1,114.13,ito koyama - resortes,56.89,6.0
2024-04-10,t1171,2.0,1,401.84,ito koyama - trapecios,252.25,6.0
2023-08-31,thy017,2.0,1,41.03,ito koyama - direccion,25.18,6.0
2023-08-31,rni005,4.0,1,66.42,ito koyama - direccion,41.77,6.0
2023-08-31,rni005,2.0,1,33.19,ito koyama - direccion,20.89,6.0
2023-07-07,tki004,2.0,1,41.44,ito koyama - direccion,26.88,6.0
2024-02-06,t027,4.0,1,115.17,ito koyama - resortes,58.43,6.0
2024-11-09,t030,2.0,1,65.92,ito koyama - resortes,39.08,6.0
2024-02-06,t009,4.0,1,176.92,ito koyama - resortes,89.06,6.0
2023-08-25,t1103,1.0,1,66.51,ito koyama - trapecios,41.7,6.0
2023-07-14,t1135,1.0,1,72.35,ito koyama - trapecios,45.31,6.0
2023-09-06,tki004,2.0,1,42.13,ito koyama - direccion,26.88,6.0
2023-08-31,tki004,2.0,1,41.99,ito koyama - direccion,26.89,6.0
2023-07-07,thy010,4.0,1,53.19,ito koyama - direccion,32.37,6.0
2024-07-30,ahy005,4.0,1,51.68,ito koyama - direccion,31.9,6.0
2023-07-07,ahy005,2.0,1,25.03,ito koyama - direccion,15.95,6.0
2023-07-07,tto005,2.0,1,33.38,ito koyama - direccion,21.54,6.0
2023-08-31,srto009,1.0,1,274.69,ito koyama - cremalleras,161.46,6.0
2024-10-31,cg004,2.0,1,74.88,ito koyama - resortes,41.61,6.0
2024-04-13,t1098,1.0,1,55.31,ito koyama - trapecios,32.31,6.0
2024-01-29,ety003,12.0,1,177.11,ito koyama - direccion,97.670004,6.0
2023-11-29,ety003,6.0,1,87.29,ito koyama - direccion,48.84,6.0
2023-09-26,ety003,6.0,1,88.25,ito koyama - direccion,48.790002,6.0
2024-04-10,t1119,2.0,1,159.61,ito koyama - trapecios,78.47,6.0
2024-04-10,t1169,2.0,1,188.42,ito koyama - trapecios,103.86,6.0
2023-09-06,tch002,2.0,1,41.17,ito koyama - direccion,29.05,6.0
2023-09-08,t1135,1.0,1,73.63,ito koyama - trapecios,45.3,6.0
2024-06-28,t030,2.0,1,67.74,ito koyama - resortes,36.93,6.0
2024-11-09,hy049,2.0,1,109.11,ito koyama - resortes,55.22,6.0
2023-11-17,t041,6.0,1,245.48,ito koyama - resortes,147.3,6.0
2023-08-31,tch002,2.0,1,41.03,ito koyama - direccion,29.04,6.0
2023-11-29,tch002,2.0,1,41.43,ito koyama - direccion,29.05,6.0
2023-11-29,hy008,4.0,1,141.07,ito koyama - resortes,66.79,6.0
2024-09-30,tjty17,2.0,1,76.34,ito koyama - tricetas,42.94,
2024-10-31,hy040,2.0,1,47.35,ito koyama - resortes,29.55,6.0
2023-12-29,t041,4.0,1,160.13,ito koyama - resortes,98.2,6.0
2024-02-06,t041,2.0,1,83.24,ito koyama - resortes,48.99,6.0
2024-11-09,t041,6.0,1,235.71,ito koyama - resortes,150.379998,6.0
2024-09-16,t041,4.0,1,157.21,ito koyama - resortes,97.99,6.0
2024-06-10,t041,4.0,1,158.5,ito koyama - resortes,97.99,6.0
2024-07-24,t041,6.0,1,237.92,ito koyama - resortes,146.980002,6.0
2024-06-28,t041,6.0,1,242.16,ito koyama - resortes,146.980002,6.0
2024-03-21,t041,4.0,1,157.86,ito koyama - resortes,97.99,6.0
2023-10-06,mi005,2.0,1,59.34,ito koyama - resortes,31.66,6.0
2024-06-10,mi005,2.0,1,57.09,ito koyama - resortes,31.29,6.0
2023-10-06,t1092,2.0,1,141.64,ito koyama - trapecios,74.57,6.0
2023-12-29,20313aa110,1.0,1,81.25,ito koyama - amortiguadores,47.89,6.0
2023-07-14,20313aa110,1.0,1,74.5,ito koyama - amortiguadores,49.97,6.0
2024-06-27,ki-003,2.0,1,73.84,ito koyama - palieres,45.36,6.0
2024-01-29,ki-003,2.0,1,75.72,ito koyama - palieres,47.09,6.0
2024-03-08,ki-003,4.0,1,149.04,ito koyama - palieres,94.18,6.0
2023-07-07,ety003,2.0,1,28.45,ito koyama - direccion,16.26,6.0
2024-09-30,t1070,4.0,1,88.32,ito koyama - trapecios,51.35,6.0
2023-10-06,20313aa110,1.0,1,84.94,ito koyama - amortiguadores,49.97,6.0
2023-08-25,20313aa110,1.0,1,80.76,ito koyama - amortiguadores,49.97,6.0
2024-06-10,v002,2.0,1,81.47,ito koyama - resortes,47.7,6.0
2023-09-08,t040,2.0,1,78.68,ito koyama - resortes,48.21,6.0
2023-11-17,t040,4.0,1,149.6,ito koyama - resortes,96.85,6.0
2023-10-06,hy055,4.0,1,208.82,ito koyama - resortes,100.46,6.0
2024-03-21,t1007,2.0,1,49.79,ito koyama - trapecios,29.77,6.0
2024-08-22,t022,4.0,1,185.18,ito koyama - resortes,89.16,6.0
2024-03-04,mz002,2.0,1,72.14,ito koyama - resortes,34.52,6.0
2023-11-17,mz002,2.0,1,72.23,ito koyama - resortes,34.54,6.0
2024-06-10,mz002,2.0,1,70.65,ito koyama - resortes,34.52,6.0
2023-10-06,mz002,2.0,1,72.96,ito koyama - resortes,34.54,6.0
2024-11-09,mz002,2.0,1,69.5,ito koyama - resortes,36.53,6.0
2024-03-21,t1193,1.0,1,99.27,ito koyama - trapecios,62.73,6.0
2024-01-29,t1070,4.0,1,94.95,ito koyama - trapecios,57.73,6.0
2023-11-29,t1070,4.0,1,93.6,ito koyama - trapecios,57.74,6.0
2023-09-06,ur006,4.0,1,64.76,ito koyama - direccion,44.37,6.0
2023-08-31,ur006,4.0,1,64.53,ito koyama - direccion,44.37,6.0
2023-09-06,to-731b,2.0,1,135.49,ito koyama - palieres,89.19,6.0
2024-08-22,48510-20010,4.0,1,217.04,ito koyama - amortiguadores,120.85,6.0
2024-11-09,48510-20010,4.0,1,223.58,ito koyama - amortiguadores,127.64,6.0
2023-09-08,t1134,1.0,1,73.63,ito koyama - trapecios,45.31,6.0
2023-08-25,t1102,1.0,1,66.51,ito koyama - trapecios,41.7,6.0
2023-09-08,tho002,2.0,1,42.81,ito koyama - direccion,24.31,6.0
2023-08-31,to-731b,2.0,1,135.01,ito koyama - palieres,89.19,6.0
2024-07-30,sk-823a,2.0,1,81.98,ito koyama - palieres,49.66,6.0
2023-08-31,ur002,4.0,1,68.27,ito koyama - direccion,37.58,6.0
2023-09-06,ur002,4.0,1,68.51,ito koyama - direccion,37.58,6.0
2023-11-29,hy027,4.0,1,179.66,ito koyama - resortes,83.48,6.0
2023-10-06,48540-02120,2.0,1,154.0,ito koyama - amortiguadores,91.83,6.0
2023-06-16,48540-02120,2.0,1,146.78,ito koyama - amortiguadores,108.8,6.0
2023-07-14,t1134,1.0,1,72.35,ito koyama - trapecios,45.31,6.0
2024-03-21,t1192,1.0,1,99.27,ito koyama - trapecios,62.73,6.0
2023-09-08,48510-20010,2.0,1,106.97,ito koyama - amortiguadores,66.73,6.0
2023-08-31,rhy008,4.0,1,56.99,ito koyama - direccion,35.73,6.0
2023-08-31,rhy008,4.0,1,56.99,ito koyama - direccion,35.73,6.0
2023-11-29,rhy004,4.0,1,73.37,ito koyama - direccion,51.37,6.0
2023-11-29,tda002,2.0,1,33.21,ito koyama - direccion,23.38,6.0
2023-09-06,tda002,2.0,1,33.01,ito koyama - direccion,23.38,6.0
2023-08-31,tda002,2.0,1,32.89,ito koyama - direccion,23.39,6.0
2023-11-29,t016,4.0,1,328.94,ito koyama - resortes,162.06,6.0
2023-07-07,sk-1043,2.0,1,74.2,ito koyama - palieres,46.96,6.0
2024-01-29,rni004,2.0,1,38.5,ito koyama - direccion,26.48,6.0
2023-08-31,srto009,1.0,1,274.69,ito koyama - cremalleras,161.46,6.0
2024-06-27,hy-620a,2.0,1,86.8,ito koyama - palieres,55.05,6.0
2023-07-07,t1083,1.0,1,120.27,ito koyama - trapecios,78.58,6.0
2023-08-31,t1059,1.0,1,66.71,ito koyama - trapecios,40.1,6.0
2023-09-06,t1059,1.0,1,66.95,ito koyama - trapecios,40.1,6.0
2023-07-14,48510-20010,2.0,1,102.04,ito koyama - amortiguadores,74.73,6.0
2024-09-16,v002,4.0,1,161.59,ito koyama - resortes,95.4,6.0
2024-07-24,v002,4.0,1,163.06,ito koyama - resortes,95.4,6.0
2023-11-17,tto032,2.0,1,49.87,ito koyama - direccion,29.92,6.0
2023-09-08,tto032,2.0,1,47.82,ito koyama - direccion,29.92,6.0
2024-02-06,t015,2.0,1,71.88,ito koyama - resortes,40.3,6.0
2023-07-14,t1069,4.0,1,107.44,ito koyama - trapecios,69.76,6.0
2024-03-21,t1069,2.0,1,54.74,ito koyama - trapecios,32.53,6.0
2023-10-06,v004,2.0,1,75.22,ito koyama - resortes,41.44,6.0
2023-06-16,tma001,2.0,1,35.3,ito koyama - direccion,20.92,6.0
2024-03-21,t1239,3.0,1,136.64,ito koyama - trapecios,65.289999,6.0
2024-04-10,t1170,2.0,1,188.42,ito koyama - trapecios,103.86,6.0
2024-04-10,t1149,2.0,1,147.72,ito koyama - trapecios,85.73,6.0
2023-07-31,4060a065,1.0,1,83.64,ito koyama - amortiguadores,56.01,6.0
2024-09-30,tto021,4.0,1,63.09,ito koyama - direccion,36.79,6.0
2023-08-31,mi-013,2.0,1,110.25,ito koyama - palieres,72.38,6.0
2023-09-08,tho004,2.0,1,51.61,ito koyama - direccion,33.34,6.0
2023-12-29,to-014f2,4.0,1,168.43,ito koyama - palieres,105.15,6.0
2023-06-16,tto006,4.0,1,68.11,ito koyama - direccion,43.03,6.0
2023-09-06,t1099,1.0,1,55.34,ito koyama - trapecios,34.74,6.0
2023-08-31,t1099,1.0,1,55.14,ito koyama - trapecios,34.74,6.0
2024-04-13,t1099,1.0,1,55.31,ito koyama - trapecios,32.45,6.0
2023-07-07,mi-013,2.0,1,109.15,ito koyama - palieres,72.38,6.0
2023-09-06,mi-013,2.0,1,110.64,ito koyama - palieres,72.38,6.0
2023-11-29,to-502,2.0,1,118.27,ito koyama - palieres,80.22,6.0
2023-08-31,to-502,2.0,1,117.13,ito koyama - palieres,80.22,6.0
2023-09-06,to-502,2.0,1,117.54,ito koyama - palieres,80.22,6.0
2023-09-06,tmi002,2.0,1,44.32,ito koyama - direccion,25.97,6.0
2023-08-31,tmi002,2.0,1,44.17,ito koyama - direccion,25.97,6.0
2023-08-31,tki003,2.0,1,41.36,ito koyama - direccion,26.45,6.0
2023-09-06,tki003,2.0,1,41.5,ito koyama - direccion,26.44,6.0
2023-07-07,tki003,2.0,1,40.82,ito koyama - direccion,26.44,6.0
2023-11-29,tto026,2.0,1,38.59,ito koyama - direccion,24.28,6.0
2024-10-31,j692905010,1.0,1,99.54,ito koyama - amortiguadores,56.07,6.0
2023-07-18,hy008,4.0,1,135.77,ito koyama - resortes,68.03,6.0
2024-11-09,n014,4.0,1,113.82,ito koyama - resortes,62.02,6.0
2024-02-06,n014,8.0,1,241.06,ito koyama - resortes,117.72,6.0
2024-07-24,n014,4.0,1,114.92,ito koyama - resortes,58.85,6.0
2023-09-26,tto030,8.0,1,133.0,ito koyama - direccion,80.85,6.0
2023-09-06,ur001,4.0,1,68.51,ito koyama - direccion,37.58,6.0
2023-11-29,srto003,1.0,1,229.0,ito koyama - cremalleras,133.22,6.0
2023-08-31,ur001,4.0,1,68.27,ito koyama - direccion,37.58,6.0
2024-09-30,srto003,1.0,1,205.64,ito koyama - cremalleras,137.75,6.0
2024-07-30,srch001,2.0,1,158.2,ito koyama - cremalleras,100.85,6.0
2024-07-30,srmi001,1.0,1,437.0,ito koyama - cremalleras,258.34,6.0
2024-06-27,op-001,2.0,1,80.99,ito koyama - palieres,50.33,6.0
2023-07-07,rhy006,2.0,1,41.44,ito koyama - direccion,23.13,6.0
2023-08-31,rhy006,2.0,1,41.99,ito koyama - direccion,23.13,6.0
2023-09-06,rhy006,4.0,1,84.23,ito koyama - direccion,46.27,6.0
2024-01-29,ni-011,4.0,1,178.4,ito koyama - palieres,112.02,6.0
2023-09-06,ni-011,2.0,1,87.38,ito koyama - palieres,56.01,6.0
2023-08-31,ni-011,2.0,1,87.08,ito koyama - palieres,56.01,6.0
2023-09-06,mr-151235,2.0,1,81.71,ito koyama - amortiguadores,47.08,6.0
2023-11-17,k002,2.0,1,53.07,ito koyama - resortes,29.42,6.0
2023-09-08,k002,2.0,1,51.61,ito koyama - resortes,29.42,6.0
2023-07-31,n010,2.0,1,70.71,ito koyama - resortes,48.88,6.0
2023-10-06,sk005,4.0,1,99.86,ito koyama - resortes,61.29,6.0
2023-09-08,sk009,2.0,1,62.94,ito koyama - resortes,31.92,6.0
2023-07-18,n014,2.0,1,55.98,ito koyama - resortes,29.81,6.0
2024-02-06,ni-003,2.0,1,99.19,ito koyama - palieres,58.48,6.0
2023-06-16,rhy013,4.0,1,115.21,ito koyama - direccion,66.0,6.0
2024-09-16,n016,2.0,1,97.97,ito koyama - resortes,52.08,6.0
2024-07-24,sb003,2.0,1,87.37,ito koyama - resortes,49.67,6.0
2023-08-25,sk005,4.0,1,95.34,ito koyama - resortes,61.67,6.0
2023-07-18,k005,4.0,1,166.5,ito koyama - resortes,102.05,6.0
2023-12-29,hy034,2.0,1,79.95,ito koyama - resortes,57.54,6.0
2023-11-17,hy034,2.0,1,81.51,ito koyama - resortes,57.54,6.0
2023-11-29,mr-151235,2.0,1,81.92,ito koyama - amortiguadores,47.08,6.0
2023-11-29,ety005,6.0,1,88.22,ito koyama - direccion,51.160002,6.0
2023-07-07,ety005,4.0,1,57.49,ito koyama - direccion,34.11,6.0
2024-08-31,t013,2.0,1,53.7,ito koyama - resortes,32.0,6.0
2023-08-31,ach001,2.0,1,28.2,ito koyama - direccion,19.84,6.0
2023-07-31,sk006,4.0,1,133.09,ito koyama - resortes,91.63,6.0
2023-08-25,t1226,1.0,1,56.14,ito koyama - trapecios,36.61,6.0
2024-03-04,sk006,4.0,1,144.28,ito koyama - resortes,89.16,6.0
2023-08-31,ach001,2.0,1,28.2,ito koyama - direccion,19.84,6.0
2023-11-29,ad-2307,4.0,1,259.97,ito koyama - palieres,174.09,6.0
2024-01-29,ani004,2.0,1,31.46,ito koyama - direccion,18.14,6.0
2024-10-31,ex54651s1001,1.0,1,84.47,ito koyama - amortiguadores,52.05,6.0
2024-04-10,t1097,4.0,1,259.14,ito koyama - trapecios,158.94,6.0
2023-11-29,tto027,2.0,1,38.59,ito koyama - direccion,24.27,6.0
2023-07-07,tni010,2.0,1,45.75,ito koyama - direccion,29.58,6.0
2023-08-31,rmi001,4.0,1,132.8,ito koyama - direccion,77.69,6.0
2023-08-31,rmi001,2.0,1,66.42,ito koyama - direccion,38.84,6.0
2024-02-06,sk006,4.0,1,147.15,ito koyama - resortes,89.16,6.0
2024-03-21,t1201,1.0,1,102.93,ito koyama - trapecios,65.05,6.0
2023-06-16,sm029,4.0,1,105.27,ito koyama - torretas,63.47,6.0
2023-11-17,t1107,2.0,1,143.22,ito koyama - trapecios,70.29,6.0
2023-06-16,t036,2.0,1,84.22,ito koyama - resortes,56.19,6.0
2023-10-06,hy029,2.0,1,69.4,ito koyama - resortes,37.03,6.0
2023-11-17,sm024,2.0,1,70.31,ito koyama - torretas,41.21,6.0
2023-12-29,sm029,4.0,1,106.0,ito koyama - torretas,63.77,6.0
2024-06-10,54660-c7200,1.0,1,70.76,ito koyama - amortiguadores,43.33,6.0
2024-03-21,b1005,8.0,1,90.22,ito koyama - trapecios,47.45,6.0
2023-07-14,b1005,4.0,1,44.2,ito koyama - trapecios,23.74,6.0
2024-11-09,k004,2.0,1,57.29,ito koyama - resortes,31.86,6.0
2024-09-16,t032n,2.0,1,115.05,ito koyama - resortes,61.4,6.0
2023-08-31,tni010,2.0,1,46.05,ito koyama - direccion,29.58,6.0
2023-07-07,thy006,2.0,1,48.23,ito koyama - direccion,34.56,6.0
2023-08-31,thy006,2.0,1,48.86,ito koyama - direccion,34.56,6.0
2023-08-31,thy006,2.0,1,48.86,ito koyama - direccion,34.56,6.0
2023-08-31,thy007,2.0,1,48.86,ito koyama - direccion,34.55,6.0
2024-03-21,t1238,3.0,1,136.64,ito koyama - trapecios,65.289999,6.0
2023-10-06,55311-d3000,2.0,1,92.74,ito koyama - amortiguadores,54.71,6.0
2024-09-16,c003n,2.0,1,95.82,ito koyama - resortes,52.68,6.0
2023-06-16,sm024,2.0,1,68.11,ito koyama - torretas,41.21,6.0
2023-08-31,thy007,2.0,1,48.86,ito koyama - direccion,34.55,6.0
2023-07-07,thy007,2.0,1,48.23,ito koyama - direccion,34.55,6.0
2024-06-27,ni-045,2.0,1,113.36,ito koyama - palieres,75.23,6.0
2024-09-30,tjki05,2.0,1,30.93,ito koyama - tricetas,14.23,
2023-09-06,tni010,2.0,1,46.21,ito koyama - direccion,29.58,6.0
2024-06-10,55311-d3000,2.0,1,89.43,ito koyama - amortiguadores,54.97,6.0
2024-02-06,t038,2.0,1,79.85,ito koyama - resortes,36.02,6.0
2023-09-08,thy015,2.0,1,39.65,ito koyama - direccion,25.23,6.0
2023-09-08,thy016,2.0,1,39.65,ito koyama - direccion,25.25,6.0
2024-01-29,tni010,2.0,1,47.48,ito koyama - direccion,29.58,6.0
2023-08-31,rmi002,2.0,1,36.96,ito koyama - direccion,23.6,6.0
2023-08-31,rmi002,4.0,1,73.92,ito koyama - direccion,47.19,6.0
2023-07-07,to-840,2.0,1,85.03,ito koyama - palieres,54.64,6.0
2023-07-07,tsz003,2.0,1,27.83,ito koyama - direccion,16.42,6.0
2023-08-25,t1227,1.0,1,56.14,ito koyama - trapecios,36.61,6.0
2024-02-06,t028,2.0,1,65.6,ito koyama - resortes,31.53,6.0
2023-09-08,tho003,2.0,1,51.61,ito koyama - direccion,32.72,6.0
2023-12-29,54660-c7200,1.0,1,70.65,ito koyama - amortiguadores,43.39,6.0
2023-08-31,cv-15,2.0,1,85.53,ito koyama - palieres,52.39,6.0
2023-09-06,cv-15,2.0,1,85.83,ito koyama - palieres,52.39,6.0
2023-09-06,rto015,2.0,1,33.64,ito koyama - direccion,20.99,6.0
2023-08-31,rto015,2.0,1,33.52,ito koyama - direccion,20.99,6.0
2023-08-31,rto014,2.0,1,40.1,ito koyama - direccion,24.95,6.0
2023-09-06,rto014,2.0,1,40.24,ito koyama - direccion,24.95,6.0
2023-07-07,emi001,2.0,1,23.24,ito koyama - direccion,16.68,6.0
2023-07-07,ehy009,2.0,1,25.35,ito koyama - direccion,16.0,6.0
2023-11-29,ek004,4.0,1,51.24,ito koyama - direccion,32.12,6.0
2023-07-07,ehy003,2.0,1,24.41,ito koyama - direccion,17.53,6.0
2023-07-07,esu002,2.0,1,26.59,ito koyama - direccion,14.84,6.0
2023-07-07,thy012,2.0,1,47.93,ito koyama - direccion,29.08,6.0
2023-07-07,rto002,10.0,1,199.4,ito koyama - direccion,125.13,6.0
2023-08-31,rto002,2.0,1,40.4,ito koyama - direccion,25.03,6.0
2023-09-06,rto002,2.0,1,40.54,ito koyama - direccion,25.03,6.0
2024-02-06,tsz002,4.0,1,58.51,ito koyama - direccion,32.84,6.0
2023-12-29,e4303-5ha3a,1.0,1,70.95,ito koyama - amortiguadores,42.99,6.0
2024-09-16,tjni09,2.0,1,28.17,ito koyama - tricetas,13.84,
2024-07-24,ni-049,4.0,1,146.11,ito koyama - palieres,95.72,6.0
2024-07-24,n013,4.0,1,131.98,ito koyama - resortes,75.34,6.0
2024-09-16,n011,2.0,1,81.38,ito koyama - resortes,40.81,6.0
2024-11-09,n013,4.0,1,130.82,ito koyama - resortes,79.86,6.0
2024-03-21,t020,2.0,1,90.85,ito koyama - resortes,49.6,6.0
2024-06-10,96407821,1.0,1,75.65,ito koyama - amortiguadores,45.71,6.0
2024-07-24,ch011,2.0,1,62.5,ito koyama - resortes,37.87,6.0
2023-06-16,tsz002,2.0,1,27.88,ito koyama - direccion,16.42,6.0
2023-06-16,sm025,2.0,1,65.04,ito koyama - torretas,41.21,6.0
2024-06-10,k005,2.0,1,85.64,ito koyama - resortes,50.42,6.0
2024-09-30,tjhy03,2.0,1,59.92,ito koyama - tricetas,33.8,
2024-09-30,tjki01,2.0,1,27.13,ito koyama - tricetas,11.53,
2023-08-31,rhy002,2.0,1,35.41,ito koyama - direccion,22.47,6.0
2023-09-06,rhy002,4.0,1,71.03,ito koyama - direccion,44.93,6.0
2023-09-06,rhy010,2.0,1,45.58,ito koyama - direccion,25.5,6.0
2023-10-06,t1091,2.0,1,141.64,ito koyama - trapecios,74.58,6.0
2024-03-04,623380218,4.0,1,193.14,ito koyama - amortiguadores,116.5,6.0
2023-11-17,623380218,2.0,1,96.53,ito koyama - amortiguadores,58.25,6.0
2024-07-24,k005,2.0,1,85.49,ito koyama - resortes,50.42,6.0
2023-08-31,rhy010,2.0,1,45.42,ito koyama - direccion,25.5,6.0
2024-06-27,op-010,2.0,1,69.33,ito koyama - palieres,43.75,6.0
2024-10-31,90904862,2.0,1,163.84,ito koyama - amortiguadores,92.99,6.0
2023-11-29,t003,6.0,1,254.3,ito koyama - resortes,128.25,6.0
2023-11-29,k-polos,4.0,1,0.0,sin definicion,40.68,0.0
2023-07-31,623380218,2.0,1,89.15,ito koyama - amortiguadores,58.25,6.0
2023-07-14,t1065,2.0,1,89.61,ito koyama - trapecios,59.34,6.0
2023-12-29,623380218,2.0,1,93.7,ito koyama - amortiguadores,58.25,6.0
